"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.81746,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.30176,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.51569,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.57871,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",99.67242,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",99.67467,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",99.63584,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",99.52718,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.29746,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.05293,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",98.89521,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",98.80965,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",98.89437,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",99.00052,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",99.12844,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",99.3215,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",99.32446,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",99.33427,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.64087,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0832,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1701,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.99094,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.88004,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0255,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.153,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",99.96758,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",99.86373,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",99.68567,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",99.66839,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",99.60062,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",99.32295,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",99.02705,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",98.94569,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",98.70493,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",98.33136,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",98.06554,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",97.86301,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",97.78471,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",97.98589,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",98.29572,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",98.65725,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",99.10245,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",99.33727,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",99.41837,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",99.51822,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",99.63031,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",99.89677,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",100.2469,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.4511,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.4124,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.2464,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.1956,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.2081,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.3797,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.5141,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.5036,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.4794,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.6086,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.7086,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",100.7412,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.766,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.9259,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.959,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.8045,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",100.5162,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",100.1318,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",99.94391,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",100.0473,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",99.95693,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.75084,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.62666,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.5555,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.53075,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.65717,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.62348,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.51984,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.17699,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",98.53701,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",97.58662,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",96.4985,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",95.60236,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.99491,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",94.6526,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",94.55819,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.91842,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.61737,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.26581,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.89118,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.30703,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.52042,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.72569,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.00201,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.51765,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.98663,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.27486,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.53666,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.60603,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.7498,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.85041,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.0456,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.2897,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.4249,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.5969,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.9589,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",101.3395,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",101.6106,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",101.7345,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.6706,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.5008,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.9773,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5112,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.0222,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.65443,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",99.40989,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.16071,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.03589,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.11845,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.37446,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.78407,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0678,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.91782,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.37336,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.9705,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.75525,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",98.59732,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",98.61911,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.81941,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.94476,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.03702,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.0766,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.87235,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.57401,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.44909,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.82504,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.23481,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.42982,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.64694,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.98604,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",100.3531,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7803,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",101.1295,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",101.3069,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",101.5009,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",101.6133,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",101.6525,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",101.4259,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",101.0523,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7788,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.803,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",101.0827,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",101.4724,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",101.6038,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",101.458,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",101.3047,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.2964,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.3723,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.3734,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",101.287,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",101.3529,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",101.4369,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",101.5355,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",101.6198,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",101.5911,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",101.4989,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",101.3558,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",101.2478,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",101.1212,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",101.0508,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",101.0104,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1388,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.3176,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.3989,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.1866,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",100.9786,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",100.8885,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.9646,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.0841,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.1264,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.0673,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0435,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.198,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3832,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.6479,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.8914,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.9907,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.1092,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.1162,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.1456,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.2678,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",102.4432,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",102.5952,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",102.5955,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",102.6283,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",102.8876,
"HUN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",103.1519,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-01",96.83847,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-02",97.55781,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-03",98.26298,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-04",98.54813,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-05",98.66064,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","1983-06",98.78966,
